  Muni Age    Pop
130240  45    432
130240  50    324
130240  55    302
130240  60    235
130240  65    193
130240  70    137
130240  75     70
130240  80     81
130250   0   1014
130250   1   4194
130250   5   5085
130250  10   5039
130250  15   4509
130250  20   3375
130250  25   2560
130250  30   2047
130250  35   1760
130250  40   1441
130250  45   1121
130250  50    865
130250  55    798
130250  60    675
130250  65    499
130250  70    376
130250  75    259
130250  80    263
130255   0    157
130255   1    724
130255   5    850
130255  10    808
130255  15    705
130255  20    525
130255  25    448
130255  30    323
130255  35    326
130255  40    259
130255  45    178
130255  50    164
130255  55    142
130255  60    140
130255  65     91
130255  70     71
130255  75     46
130255  80     44
130260   0  16765
130260   1  65842
130260   5  76792
130260  10  73630
130260  15  85185
130260  20  83018
130260  25  69516
130260  30  57556
130260  35  49424
130260  40  39615
130260  45  29662
130260  50  21096
130260  55  14880
130260  60  12023
130260  65   9168
130260  70   6860
130260  75   4497
130260  80   4862
130270   0    515
130270   1   2226
130270   5   2829
130270  10   2608
130270  15   2185
130270  20   1577
130270  25   1238
130270  30    938
130270  35    957
130270  40    658
130270  45    544
130270  50    409
130270  55    393
130270  60    336
130270  65    259
130270  70    158
130270  75    132
130270  80    138
130280   0    218
130280   1   1091
130280   5   1427
130280  10   1281
130280  15   1016
130280  20    806
130280  25    582
130280  30    450
130280  35    413
130280  40    266
130280  45    176
130280  50    121
130280  55    140
130280  60     88
130280  65     57
130280  70     32
130280  75     18
130280  80     23
130290   0    690
130290   1   2530
130290   5   2920
130290  10   2794
130290  15   2156
130290  20   1599
130290  25   1146
130290  30    985
130290  35    933
130290  40    772
130290  45    643
130290  50    414
130290  55    394
130290  60    346
130290  65    344
130290  70    218
130290  75    178
130290  80    174
130300   0    188
130300   1    917
130300   5   1186
130300  10   1041
130300  15    895
130300  20    625
130300  25    470
130300  30    342
130300  35    326
130300  40    257
130300  45    220
130300  50    165
130300  55    200
130300  60    157
130300  65    110
130300  70     72
130300  75     63
130300  80     79
130310   0    322
130310   1   1529
130310   5   1860
130310  10   1636
130310  15   1330
130310  20   1043
130310  25    759
130310  30    597
130310  35    528
130310  40    445
130310  45    364
130310  50    218
130310  55    174
130310  60    213
130310  65    184
130310  70    111
130310  75    110
130310  80    131
130320   0    111
130320   1    560
130320   5    718
130320  10    655
130320  15    587
130320  20    433
130320  25    317
130320  30    317
130320  35    222
130320  40    180
130320  45    151
130320  50     92
130320  55    107
130320  60     84
130320  65     65
130320  70     37
130320  75     25
130320  80     31
130330   0    250
130330   1   1126
130330   5   1310
130330  10   1176
130330  15    998
130330  20    681
130330  25    578
130330  30    428
130330  35    332
130330  40    287
130330  45    225
130330  50    145
130330  55    191
130330  60    139
130330  65    127
130330  70     59
130330  75     50
130330  80     64
130340   0   1304
130340   1   5217
130340   5   6208
130340  10   6037
130340  15   5713
130340  20   3944
130340  25   2969
130340  30   2492
130340  35   2213
130340  40   1830
130340  45   1441
130340  50   1123
130340  55    884
130340  60    786
130340  65    735
130340  70    430
130340  75    308
130340  80    351
130350   0    238
130350   1   1118
130350   5   1242
130350  10   1201
130350  15   1145
130350  20    814
130350  25    552
130350  30    416
130350  35    421
130350  40    324
130350  45    210
130350  50    189
130350  55    147
130350  60    121
130350  65     77
130350  70     42
130350  75     22
130350  80     33
130353   0    226
130353   1    952
130353   5   1073
130353  10    955
130353  15    901
130353  20    787
130353  25    699
130353  30    591
130353  35    497
130353  40    412
130353  45    298
130353  50    182
130353  55    122
130353  60     94
130353  65     67
130353  70     39
130353  75     25
130353  80     22
130356   0    184
130356   1   1092
130356   5   1286
130356  10   1094
130356  15   1004
130356  20    972
130356  25    829
130356  30    534
130356  35    470
130356  40    325
130356  45    245
130356  50    200
130356  55    151
130356  60     92
130356  65     70
130356  70     28
130356  75     13
130356  80     25
130360   0    161
130360   1    691
130360   5    754
130360  10    642
130360  15    573
130360  20    425
130360  25    378
130360  30    275
130360  35    203
130360  40    190
130360  45    174
130360  50    131
130360  55    139
130360  60    101
130360  65     64
130360  70     38
130360  75     26
130360  80     29
130370   0    347
130370   1   1834
130370   5   2432
130370  10   2163
130370  15   1532
130370  20   1152
130370  25    950
130370  30    602
130370  35    728
130370  40    501
130370  45    389
130370  50    277
130370  55    165
130370  60    139
130370  65    110
130370  70     65
130370  75     50
130370  80     70
130380   0    457
130380   1   1814
130380   5   2010
130380  10   1710
130380  15   1628
130380  20   1332
130380  25   1180
130380  30    882
130380  35    851
130380  40    541
130380  45    505
130380  50    424
130380  55    364
130380  60    263
130380  65    188
130380  70    145
130380  75     91
130380  80    107
130390   0    359
130390   1   1620
130390   5   1866
130390  10   1558
130390  15   1245
130390  20    968
130390  25    856
130390  30    624
130390  35    548
130390  40    355
130390  45    254
130390  50    221
130390  55    225
130390  60    181
130390  65    118
130390  70     76
130390  75     53
130390  80     35
130395   0    122
130395   1    477
130395   5    528
130395  10    467
130395  15    403
130395  20    330
130395  25    234
130395  30    150
130395  35    148
130395  40    112
130395  45     95
130395  50     74
130395  55     73
130395  60     40
130395  65     57
130395  70     21
130395  75     26
130395  80     26
130400   0    119
130400   1    478
130400   5    598
130400  10    498
130400  15    390
130400  20    309
130400  25    235
130400  30    182
130400  35    173
130400  40    151
130400  45    128
130400  50     82
130400  55     64
130400  60     53
130400  65     61
130400  70     42
130400  75     25
130400  80     18
130406   0    645
130406   1   2267
130406   5   2683
130406  10   2459
130406  15   2324
130406  20   1810
130406  25   1458
130406  30   1176
130406  35    953
130406  40    765
130406  45    510
130406  50    382
130406  55    349
130406  60    302
130406  65    190
130406  70    143
130406  75    104
130406  80    102
130410   0    325
130410   1   1478
130410   5   1829
130410  10   1560
130410  15   1346
130410  20    930
130410  25    645
130410  30    489
130410  35    448
130410  40    316
130410  45    233
130410  50    138
130410  55    112
130410  60     66
130410  65     72
130410  70     40
130410  75     32
130410  80     34
130420   0    986
130420   1   3988
130420   5   4486
130420  10   4462
130420  15   4182
130420  20   3146
130420  25   2363
130420  30   1691
130420  35   1484
130420  40   1172
130420  45    895
130420  50    709
130420  55    575
130420  60    451
130420  65    332
130420  70    247
130420  75    152
130420  80    191
130423   0    276
130423   1   1177
130423   5   1293
130423  10   1044
130423  15    848
130423  20    672
130423  25    501
130423  30    431
130423  35    339
130423  40    261
130423  45    181
130423  50    150
130423  55    133
130423  60    110
130423  65     86
130423  70     61
130423  75     26
130423  80     24
130426   0    162
130426   1    757
130426   5    899
130426  10    735
130426  15    559
130426  20    422
130426  25    373
130426  30    252
130426  35    198
130426  40    162
130426  45    120
130426  50     93
130426  55     68
130426  60     40
130426  65     33
130426  70     34
130426  75     21
130426  80     21
130430   0    224
130430   1   1104
130430   5   1447
130430  10   1296
130430  15   1017
130430  20    738
130430  25    654
130430  30    502
130430  35    403
130430  40    309
130430  45    256
130430  50    216
130430  55    169
130430  60    140
130430  65     95
130430  70     82
130430  75     60
130430  80     57
130440   0    166
130440   1    736
130440   5    943
130440  10    840
130440  15    626
130440  20    395
130440  25    343
130440  30    267
130440  35    268
130440  40    218
130440  45    163
130440  50    122
130440  55    120
130440  60    119
130440  65     80
130440  70     57
130440  75     65
130440  80     88
140005   0    152
140005   1    866
140005   5   1109
140005  10   1422
140005  15   1047
140005  20    735
140005  25    698
140005  30    667
140005  35    558
140005  40    336
140005  45    273
140005  50    192
140005  55    139
140005  60     81
140005  65     79
140005  70     44
140005  75     30
140005  80     53
140002   0     86
140002   1    370
140002   5    384
140002  10    260
140002  15    234
140002  20    181
140002  25    197
140002  30    129
140002  35     97
140002  40    112
140002  45     71
140002  50     67
140002  55     48
140002  60     47
140002  65     23
140002  70     19
140002  75     12
140002  80     17
140010   0   2684
140010   1  10265
140010   5  11848
140010  10  11026
140010  15  12037
140010  20  11164
140010  25   9191
140010  30   7954
140010  35   6836
140010  40   5350
140010  45   3739
140010  50   2514
140010  55   1670
140010  60   1343
140010  65    927
